module,type,name,res_id,src,value,comments
web_unsplash,model,"ir.model.fields,field_description",payment.field_account_move____last_update,Last Modified on,Última modificación el,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__access_token,Security Token,Token de seguridad,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__access_url,Portal Access URL,URL de acceso al portal,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__access_url,Customer Portal URL,URL del portal de cliente,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__access_warning,Access warning,Alerta de acceso,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_date_deadline,Next Activity Deadline,Siguiente plazo de actividad,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_exception_decoration,Activity Exception Decoration,Decoración de Actividad  de Excepción,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__activity_exception_decoration,Type of the exception activity on record.,Tipo de actividad de excepción registrada.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_exception_icon,Icon,Icono,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__activity_exception_icon,Icon to indicate an exception activity.,Icono para indicar una actividad de excepción.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_ids,Activities,Actividades,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_state,Activity State,Estado de la actividad,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__activity_state,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.","Estado basado en actividades
Vencida: la fecha tope ya ha pasado
Hoy: La fecha tope es hoy
Planificada: futuras actividades.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_summary,Next Activity Summary,Resumen de la siguiente actividad,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_type_icon,Activity Type Icon,Ícono de tipo de actvidad,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__activity_type_icon,Font awesome icon e.g. fa-tasks,Icono de Font Awesome ej. fa-tasks,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_type_id,Next Activity Type,Siguiente tipo de actividad,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__activity_user_id,Responsible User,Usuario responsable,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_by_group,Tax amount by group,Importe del impuesto por grupo,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__amount_by_group,Edit Tax amounts if you encounter rounding issues.,Edite los importes de impuestos si tiene problemas de redondeo.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_residual,Amount Due,Importe adeudado,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_residual_signed,Amount Due Signed,Importe adeudado con signo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_tax,Tax,Impuesto,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_tax_signed,Tax Signed,Impuestos con signo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_total,Total,Total,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_total_signed,Total Signed,Total con signo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_untaxed,Untaxed Amount,Base imponible,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__amount_untaxed_signed,Untaxed Amount Signed,Importe sin impuestos con signo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__auto_post,Post Automatically,Publicar Automáticamente,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__auto_post,"If this checkbox is ticked, this entry will be automatically posted at its date.","Si esta casilla de verificación está marcada, esta entrada se publicará automáticamente en su fecha.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__bank_partner_id,Bank Partner,Socio Bancario,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__bank_partner_id,Technical field to get the domain on the bank,Campo técnico para obtener el dominio en el banco,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__commercial_partner_id,Commercial Entity,Entidad comercial,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__company_currency_id,Company Currency,Moneda de la Compañía,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__company_id,Company,Compañía,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__company_id,Company related to this journal,Compañía relacionada con este diario,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__country_code,Country Code,Código de país,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__country_code,"The ISO country code in two chars. 
You can use this field for quick search.","EL código ISO del país en dos caracteres.
Puede utilizar este campo para la búsqueda rápida.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__create_date,Created on,Creado el,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__create_uid,Created by,Creado por,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__currency_id,Currency,Moneda,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__date,Date,Fecha,
web_unsplash,model,"ir.model.fields,field_description",payment.field_account_move__display_name,Display Name,Nombre mostrado,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__display_qr_code,Display QR-code,Mostrar código QR,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__fiscal_position_id,Fiscal Position,Posición fiscal,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__fiscal_position_id,Fiscal positions are used to adapt taxes and accounts for particular customers or sales orders/invoices. The default value comes from the customer.,Las posiciones fiscales se utilizan para adaptar impuestos y cuentas para determinados clientes u ordenes de venta/facturas. El valor por defecto viene del cliente.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__has_reconciled_entries,Has Reconciled Entries,Tiene Entradas Reconciliadas,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__highest_name,Highest Name,Nombre más alto,
web_unsplash,model,"ir.model.fields,field_description",payment.field_account_move__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__inalterable_hash,Inalterability Hash,Hash de inalterabilidad,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_cash_rounding_id,Cash Rounding Method,Método de redondeo de efectivo,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__invoice_cash_rounding_id,Defines the smallest coinage of the currency that can be used to pay by cash.,Define la moneda más pequeña de la moneda que se puede usar para pagar en efectivo.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_date,Invoice/Bill Date,Fecha de Factura/Recibo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_date_due,Due Date,Fecha vencimiento,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_filter_type_domain,Invoice Filter Type Domain,Dominio del Tipo de Filtro para Factura,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__invoice_filter_type_domain,Technical field used to have a dynamic domain on journal / taxes in the form view.,Campo técnico utilizado para tener un dominio dinámico de diarios / impuestos en la vista de formulario.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_has_matching_suspense_amount,Invoice Has Matching Suspense Amount,La factura tiene un importe de suspenso correspondiente,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__invoice_has_matching_suspense_amount,Technical field used to display an alert on invoices if there is at least a matching amount in any supsense account.,Campo técnico utilizado para mostrar una alerta en las facturas si hay al menos un importe equivalente en cualquier cuenta de suspenso.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_has_outstanding,Invoice Has Outstanding,La Factura Tiene Pendientes de Pago,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_incoterm_id,Incoterm,Incoterm,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__invoice_incoterm_id,International Commercial Terms are a series of predefined commercial terms used in international transactions.,Los términos de comercio internacional son una serie de condiciones comerciales usadas en las transacciones internacionales.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_line_ids,Invoice lines,Líneas de factura,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_origin,Origin,Origen,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__invoice_origin,The document(s) that generated the invoice.,El/Los documento/s que generaron esta factura,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_outstanding_credits_debits_widget,Invoice Outstanding Credits Debits Widget,Factura Créditos pendientes Créditos Widget,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_partner_display_name,Invoice Partner Display Name,Nombre del socio a mostrar en la factura,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_payment_term_id,Payment Terms,Plazos de pago,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_payments_widget,Invoice Payments Widget,Widget Pagos de Facturas,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_source_email,Source Email,fuente del correo electrónico,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_user_id,Salesperson,Comercial,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__invoice_vendor_bill_id,Vendor Bill,Factura de proveedor,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__invoice_vendor_bill_id,Auto-complete from a past bill.,Auto-completar de una factura anterior.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__is_move_sent,Is Move Sent,Movimiento es Enviado,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__is_move_sent,It indicates that the invoice/payment has been sent.,Indica que se ha enviado la factura / pago.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__journal_id,Journal,Diario,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__line_ids,Journal Items,Apuntes contables,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_attachment_count,Attachment Count,Nº de archivos adjuntos,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_channel_ids,Followers (Channels),Seguidores (Canales),
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_follower_ids,Followers,Seguidores,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_has_error,Message Delivery error,Error de Envío de Mensaje,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__message_has_error,"If checked, some messages have a delivery error.","Si se encuentra marcado, algunos mensajes tienen error de envío.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_has_error_counter,Number of errors,Numero de errores,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__message_has_error_counter,Number of messages with delivery error,Número de mensajes con error de envío,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_has_sms_error,SMS Delivery error,Error de entrega del SMS,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__message_has_sms_error,"If checked, some messages have a delivery error.","Si se encuentra marcado, algunos mensajes tienen error de envío.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_ids,Messages,Mensajes,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_is_follower,Is Follower,Es un seguidor,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_main_attachment_id,Main Attachment,Adjuntos principales,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_needaction,Action Needed,Acción requerida,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__message_needaction,"If checked, new messages require your attention.",Si está marcado hay nuevos mensajes que requieren su atención.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_needaction_counter,Number of Actions,Número de acciones,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__message_needaction_counter,Number of messages which requires an action,Número de mensajes que requieren una acción,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_partner_ids,Followers (Partners),Seguidores (Contactos),
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_unread,Unread Messages,Mensajes sin leer,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__message_unread,"If checked, new messages require your attention.",Si está marcado hay nuevos mensajes que requieren su atención.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__message_unread_counter,Unread Messages Counter,Nº de mensajes sin leer,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__message_unread_counter,Number of unread messages,Número de mensajes no leidos,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__move_type,Type,Tipo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__name,Number,Número,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__narration,Terms and Conditions,Términos y condiciones,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__partner_bank_id,Recipient Bank,Banco destinatario,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__partner_bank_id,"Bank Account Number to which the invoice will be paid. A Company bank account if this is a Customer Invoice or Vendor Credit Note, otherwise a Partner bank account number.","Número de cuenta bancaria a la que se pagará la factura. Una cuenta bancaria de la Compañía si ésta es una factura de cliente o una factura rectificativa de proveedor, de lo contrario se usará el número de cuenta bancaria de la empresa.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__partner_id,Partner,Contacto,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__payment_id,Payment,Pagos,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__payment_reference,Payment Reference,Referencia del pago,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__payment_reference,The payment reference to set on journal items.,La referencia de pago para establecer en elementos de diario.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__payment_state,Payment Status,Estado de Pago,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__posted_before,Posted Before,Publicado antes,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__posted_before,Technical field for knowing if the move has been posted before,Campo técnico para saber si el movimiento se ha publicado antes,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__qr_code_method,Payment QR-code,Pago código QR,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__qr_code_method,"Type of QR-code to be generated for the payment of this invoice, when printing it. If left blank, the first available and usable method will be used.","Tipo de código QR a generar para el pago de esta factura, al imprimirla. Si se deja en blanco, se utilizará el primer método disponible y utilizable.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__ref,Reference,Referencia,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__restrict_mode_hash_table,Lock Posted Entries with Hash,Bloquear asientos validados con hash,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__restrict_mode_hash_table,"If ticked, the accounting entry or invoice receives a hash as soon as it is posted and cannot be modified anymore.","Si se marca, el asiento contable o la factura recibe un hash tan pronto como se contabiliza y ya no se puede modificar.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__reversal_move_id,Reversal Move,Movimiento de reversión,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__reversed_entry_id,Reversal of,Reversión de,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__secure_sequence_number,Inalteralbility No Gap Sequence #,Secuencia inalterable sin espacios#,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__sequence_number,Sequence Number,Número de secuencia,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__sequence_prefix,Sequence Prefix,Prefijo de secuencia,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__show_name_warning,Show Name Warning,Mostrar advertencia de nombre,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__show_reset_to_draft_button,Show Reset To Draft Button,Mostrar el botón Restablecer a borrador,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__state,Status,Estado,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__statement_line_id,Statement Line,Línea de extracto,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__string_to_hash,String To Hash,Cadena de texto para Hash,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__suitable_journal_ids,Suitable Journal,Diario adecuado,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__tax_cash_basis_move_id,Origin Tax Cash Basis Entry,Entrada de base de efectivo de impuestos de origen,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__tax_cash_basis_move_id,The journal entry from which this tax cash basis journal entry has been created.,El asiento contable a partir del cual se ha creado este asiento contable de base fiscal.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__tax_cash_basis_rec_id,Tax Cash Basis Entry of,Impuesto de base de efectivo de entrada,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__tax_cash_basis_rec_id,Technical field used to keep track of the tax cash basis reconciliation. This is needed when cancelling the source: it will post the inverse journal entry to cancel that part too.,Campo técnico utilizado para realizar un seguimiento de la conciliación base de efectivo de impuestos. Esto es necesario cuando se cancela el origen: se publicará la entrada de diario inversa para cancelar esa parte también.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__tax_lock_date_message,Tax Lock Date Message,Mensaje de fecha de bloqueo de impuestos,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__tax_lock_date_message,Technical field used to display a message when the invoice's accounting date is prior of the tax lock date.,Campo técnico utilizado para mostrar un mensaje cuando la fecha contable de la factura es anterior a la fecha de bloqueo de impuestos.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__to_check,To Check,Para revisar,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__to_check,"If this checkbox is ticked, it means that the user was not sure of all the related information at the time of the creation of the move and that the move needs to be checked again.","Si esta casilla está marcada, significa que el usuario no estaba seguro de toda la información relacionada en el momento de la creación del movimiento y que el movimiento necesita ser revisado de nuevo.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__type_name,Type Name,Nombre del tipo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__user_id,User,Usuario,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__user_id,Technical field used to fit the generic behavior in mail templates.,Campo técnico utilizado para ajustar el comportamiento genérico en plantillas de correo,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__website_message_ids,Website Messages,Mensajes del sitio web,
web_unsplash,model,"ir.model.fields,help",account.field_account_move__website_message_ids,Website communication history,Historial de comunicaciones del sitio web,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__write_date,Last Updated on,Última actualización el,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move__write_uid,Last Updated by,Última actualización por,
web_unsplash,model,"ir.model.fields,field_description",account_edi.field_account_move_line____last_update,Last Modified on,Última modificación el,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__account_id,Account,Cuenta,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__account_internal_group,Internal Group,Grupo interno,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__account_internal_group,The 'Internal Group' is used to filter accounts based on the internal group set on the account type.,El 'Grupo interno' se utiliza para filtrar las cuentas según el grupo interno establecido en el tipo de cuenta.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__account_internal_type,Internal Type,Tipo interno,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__account_internal_type,"The 'Internal Type' is used for features available on different types of accounts: liquidity type is for cash or bank accounts, payable/receivable is for vendor/customer accounts.","El 'tipo interno' se utiliza en características disponibles en diferentes tipos de cuentas: el tipo liquidez es para efectivo o cuentas bancarias, pagable/pendiente de pago es para cuentas de proveedores/clientes.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__account_root_id,Account Root,Cuenta Raiz,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__amount_currency,Amount in Currency,Importe en moneda,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__amount_currency,The amount expressed in an optional other currency if it is a multi-currency entry.,La cantidad expresada en una divisa alternativa si se trata de un asiento multi-divisa.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__amount_residual,Residual Amount,Importe residual,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__amount_residual,The residual amount on a journal item expressed in the company currency.,El importe residual en un apunte contable expresado en la moneda de la compañía.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__amount_residual_currency,Residual Amount in Currency,Importe residual en divisa,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__amount_residual_currency,The residual amount on a journal item expressed in its currency (possibly not the company currency).,El importe residual en un apunte contable en su moneda (probablemente diferente de la utilizada por la compañía).,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__analytic_account_id,Analytic Account,Cuenta analítica,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__analytic_line_ids,Analytic lines,Líneas analíticas,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__analytic_tag_ids,Analytic Tags,Etiquetas analíticas,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__balance,Balance,Saldo,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__balance,Technical field holding the debit - credit in order to open meaningful graph views from reports,Campo técnico que contiene el débito-crédito para abrir los gráficos apropiados desde informes,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__blocked,No Follow-up,Sin seguimiento / En litigio,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__blocked,You can check this box to mark this journal item as a litigation with the associated partner,Puede marcar esta casilla para indicar que el apunte de diario corresponde a un litigio con el asociado.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__company_currency_id,Company Currency,Moneda de la Compañía,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__company_currency_id,Utility field to express amount currency,Campo útil para expresar importe en divisa.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__company_id,Company,Compañía,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__company_id,Company related to this journal,Compañía relacionada con este diario,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__create_date,Created on,Creado el,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__create_uid,Created by,Creado por,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__credit,Credit,Haber,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__cumulated_balance,Cumulated Balance,Saldo acumulado,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__cumulated_balance,Cumulated balance depending on the domain and the order chosen in the view.,Saldo acumulado en función del dominio y el orden elegido en la vista.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__currency_id,Currency,Moneda,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__date,Date,Fecha,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__date_maturity,Due Date,Fecha vencimiento,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__date_maturity,This field is used for payable and receivable journal entries. You can put the limit date for the payment of this line.,Este campo se utiliza en asientos pendientes de pago y de cobro. Puede establecer la fecha límite para el pago de esta entrada.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__debit,Debit,Debe,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__discount,Discount (%),Descuento (%),
web_unsplash,model,"ir.model.fields,field_description",account_edi.field_account_move_line__display_name,Display Name,Nombre mostrado,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__display_type,Display Type,Tipo de pantalla,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__display_type,Technical field for UX purpose.,Campo técnico para propósitos de usabilidad,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__exclude_from_invoice_tab,Exclude From Invoice Tab,Excluir de la Pestaña Factura,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__exclude_from_invoice_tab,Technical field used to exclude some lines from the invoice_line_ids tab in the form view.,Campo técnico utilizado para excluir algunas líneas de la pestaña invoice_line_ids en la vista de formulario.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__full_reconcile_id,Matching,Conciliación,
web_unsplash,model,"ir.model.fields,field_description",account_edi.field_account_move_line__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__is_rounding_line,Is Rounding Line,Es línea de redondeo,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__is_rounding_line,Technical field used to retrieve the cash rounding line.,Campo técnico utilizado para recuperar la línea de redondeo de efectivo.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__journal_id,Journal,Diario,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__matched_credit_ids,Matched Credits,Créditos conciliados,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__matched_credit_ids,Credit journal items that are matched with this journal item.,Abonar registros del diario que coincidan con este.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__matched_debit_ids,Matched Debits,Débitos conciliados,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__matched_debit_ids,Debit journal items that are matched with this journal item.,Registros de diario de débito que coinciden con este registro de diario.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__matching_number,Matching #,Conciliación #,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__matching_number,"Matching number for this line, 'P' if it is only partially reconcile, or the name of the full reconcile if it exists.","Número coincidente para esta línea, 'P' si solo se concilia parcialmente, o el nombre de la conciliación completa si existe.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__move_id,Journal Entry,Asiento contable,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__move_id,The move of this entry line.,El apunte de este asiento.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__move_name,Number,Número,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__name,Label,Descripción,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__parent_state,Status,Estado,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__partner_id,Partner,Contacto,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__payment_id,Originator Payment,Emisor del pago,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__payment_id,The payment that created this entry,El pago que creó esta entrada,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__price_subtotal,Subtotal,Subtotal,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__price_total,Total,Total,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__price_unit,Unit Price,Precio unitario,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__product_id,Product,Producto,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__product_uom_category_id,Category,Categoría,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__product_uom_category_id,Conversion between Units of Measure can only occur if they belong to the same category. The conversion will be made based on the ratios.,La conversión entre las unidades de medidas sólo pueden ocurrir si pertenecen a la misma categoría. La conversión se basará en los ratios establecidos.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__product_uom_id,Unit of Measure,Unidad de medida,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__quantity,Quantity,Cantidad,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__quantity,"The optional quantity expressed by this line, eg: number of product sold. The quantity is not a legal requirement but is very useful for some reports.","La cantidad opcional expresada en el apunte, por ejemplo: número de productos vendidos. Esta cantidad no supone un requisito legal pero es útil para algunos informes.",
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__recompute_tax_line,Recompute Tax Line,Recálculo de líneas de impuestos,
web_unsplash,model,"ir.model.fields,help",account.field_account_move_line__recompute_tax_line,Technical field used to know on which lines the taxes must be recomputed.,Campo técnico utilizado para saber en qué líneas se deben recalcular los impuestos.,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__reconcile_model_id,Reconciliation Model,Modelo de conciliación,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__reconciled,Reconciled,Conciliado,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__ref,Reference,Referencia,
web_unsplash,model,"ir.model.fields,field_description",account.field_account_move_line__sequence,Sequence,Secuencia,
